Date,Open,High,Low,Close,Volume
2022-10-14,10850,12000,9750,10050,10654951
2022-10-17,10750,11200,9730,9750,5687988
2022-10-18,9670,9790,8790,9020,2025671
2022-10-19,8920,9330,8400,8460,1556851
2022-10-20,8460,8520,7800,7810,1228705
2022-10-21,7740,8300,7630,7690,1669346
2022-10-24,7870,7920,7500,7570,636584
2022-10-25,7590,7810,7390,7410,551651
2022-10-26,7510,7560,7160,7190,513362
2022-10-27,7240,7360,7170,7210,417618
2022-10-28,7200,7420,6880,6920,497299
2022-10-31,7090,7380,6970,6990,612528
2022-11-01,7050,7070,6920,6930,297578
2022-11-02,6980,7160,6880,7150,509523
2022-11-03,7200,7350,7030,7030,617985
2022-11-04,6990,7000,6700,6730,369835
2022-11-07,6740,6750,6550,6560,228737
2022-11-08,6630,6710,6550,6600,203556
2022-11-09,6640,6700,6570,6600,156746
2022-11-10,6580,6850,6510,6840,314398
2022-11-11,6920,6950,6700,6730,278471
2022-11-14,6720,6840,6620,6740,150796
2022-11-15,6700,6800,6670,6800,131621
2022-11-16,6830,7460,6770,7160,1487639
2022-11-17,7120,7250,7040,7120,203451
2022-11-18,7180,7190,7050,7120,217259
2022-11-21,7260,7780,7070,7080,2656225
2022-11-22,7180,7350,7010,7300,714942
2022-11-23,7350,7360,7130,7130,277734
2022-11-24,7060,7200,7030,7080,145422
2022-11-25,7140,7160,7030,7040,103221
2022-11-28,7040,7130,6010,6050,696076
2022-11-29,6110,6200,6080,6160,153340
2022-11-30,6180,6220,6060,6200,114772
2022-12-01,6240,6310,6180,6220,92375
2022-12-02,6220,6250,6120,6190,61868
2022-12-05,6260,6260,6100,6130,57996
2022-12-06,6020,6190,5950,6100,129659
2022-12-07,5990,6210,5990,6000,79775
2022-12-08,6030,6090,5800,5820,156650
2022-12-09,5870,5880,5720,5800,88109
2022-12-12,5800,5990,5760,5870,85092
2022-12-13,5900,6030,5890,5970,64627
2022-12-14,6000,6020,5910,5940,57993
2022-12-15,6000,6000,5890,5900,39081
2022-12-16,5800,5940,5750,5900,47321
2022-12-19,5950,5950,5750,5790,59849
2022-12-20,5780,5840,5670,5670,60740
2022-12-21,6000,6930,5980,6360,7151628
2022-12-22,6360,6560,6140,6250,980849
2022-12-23,6080,6200,5980,5980,391772
2022-12-26,5980,5980,5670,5670,265008
2022-12-27,5610,5720,5580,5630,168139
2022-12-28,5590,5710,5530,5580,102642
