Date,Open,High,Low,Close,Volume
2020-12-04,18500,21700,18200,19000,16176247
2020-12-07,18650,20350,16850,18150,5039969
2020-12-08,18200,20900,17650,19600,7618040
2020-12-09,19750,22200,18850,19900,6958113
2020-12-10,19350,20450,19100,19400,1672305
2020-12-11,19300,19450,18000,18350,1302514
2020-12-14,18800,20050,18150,19800,2663619
2020-12-15,19750,21700,19550,19900,4151175
2020-12-16,20300,20400,18700,18950,1283267
2020-12-17,18800,20400,18150,18550,1446377
2020-12-18,18700,19300,18650,18800,729887
2020-12-21,18550,18800,17500,17700,1047398
2020-12-22,17800,18500,16250,16350,1098792
2020-12-23,16550,16600,15000,15500,855427
2020-12-24,15550,16850,14550,15800,877594
2020-12-28,15600,17050,15400,16200,979613
2020-12-29,16200,17500,16100,16650,567791
2020-12-30,16650,17650,16650,17350,708654
2021-01-04,17500,18850,16400,18650,1536223
2021-01-05,18950,19800,18000,18200,1898951
2021-01-06,18200,20500,17800,20250,3894930
2021-01-07,21400,26150,20400,22350,10199994
2021-01-08,22650,23550,20850,21700,2279664
2021-01-11,21650,21650,18150,18950,2046991
2021-01-12,18600,20000,18250,19000,762795
2021-01-13,19200,20000,18650,19150,513673
2021-01-14,19000,19700,18900,19450,377891
2021-01-15,19400,20450,19050,19300,597884
2021-01-18,19450,19950,17850,17900,510815
2021-01-19,18000,18450,16950,17350,477856
2021-01-20,17350,18650,17250,17600,421623
2021-01-21,17800,18500,17450,17900,348579
2021-01-22,17900,18000,17300,17350,251457
2021-01-25,17550,17900,17050,17450,302738
2021-01-26,17500,17750,17250,17450,228012
2021-01-27,17500,17600,16350,16700,308278
2021-01-28,16650,16650,16000,16100,267157
2021-01-29,16150,16350,14800,15200,346581
2021-02-01,15000,16700,14850,15900,335444
2021-02-02,15900,16250,15650,16150,121849
2021-02-03,16150,16300,15700,15700,107742
2021-02-04,15950,16800,15450,16250,294205
2021-02-05,16300,16350,15600,15700,147435
2021-02-08,15950,17100,15950,16700,514916
2021-02-09,18700,19150,16700,16700,1551120
2021-02-10,16700,16900,16000,16100,310558
2021-02-15,16350,16950,15850,16300,368796
2021-02-16,16100,16400,16000,16250,170977
2021-02-17,16150,16850,15950,16400,272376
2021-02-18,16500,16650,15950,16000,176261
2021-02-19,16000,16300,15500,16000,169419
2021-02-22,15950,15950,15250,15300,232386
2021-02-23,15050,15200,14400,14400,256240
2021-02-24,14300,15550,14100,14200,197670
2021-02-25,14300,14550,13900,14150,150239
2021-02-26,14000,14100,13400,13450,160542
2021-03-02,13600,13850,12800,12900,526552
2021-03-03,13100,14550,13000,13250,626408
2021-03-04,13100,13250,12300,12450,382001
2021-03-05,12300,12600,12000,12500,180285
2021-03-08,12600,13400,12550,12700,387990
2021-03-09,12700,13000,12150,12700,145343
2021-03-10,12900,13050,12400,12600,80133
2021-03-11,12500,13150,12350,12600,103224
2021-03-12,12650,13200,12650,12800,165255
2021-03-15,12750,13000,12500,12800,104889
2021-03-16,12900,13400,12850,13000,145875
2021-03-17,12900,13050,12850,12900,77656
2021-03-18,12950,13200,12900,13150,106375
2021-03-19,13000,13050,12650,12950,100544
2021-03-22,13000,13650,12800,13550,261127
2021-03-23,13600,13700,13050,13050,146188
2021-03-24,13100,13550,12900,12900,161154
2021-03-25,12950,14200,12950,13450,684373
2021-03-26,13350,13500,13100,13450,109502
2021-03-29,13450,14050,13250,13250,356760
2021-03-30,13300,13900,13300,13650,268915
2021-03-31,13650,13650,13300,13350,105462
2021-04-01,13400,13750,13300,13600,156327
2021-04-02,13500,13600,13250,13500,105151
2021-04-05,13450,13500,12950,12950,139505
2021-04-06,13050,13050,12350,12450,214878
2021-04-07,12550,12700,12350,12500,127961
2021-04-08,12500,12800,12300,12750,110405
2021-04-09,12750,13000,12650,12900,75640
2021-04-12,12850,14100,12800,13800,477238
2021-04-13,13800,13950,13550,13950,233985
2021-04-14,13950,14300,13750,14050,220298
2021-04-15,14150,14150,13700,13850,95143
2021-04-16,13850,13950,13350,13450,128058
2021-04-19,13550,13650,13300,13450,116416
2021-04-20,13550,13550,13200,13200,99099
2021-04-21,13200,13500,13100,13250,122533
2021-04-22,13350,14100,13350,13850,343363
2021-04-23,13800,14900,13600,14600,510859
2021-04-26,14600,18550,14300,17400,6459293
2021-04-27,16700,17000,15850,15900,1387822
2021-04-28,15700,17000,15100,16950,1175004
2021-04-29,16700,22000,16450,18100,15171025
2021-04-30,18000,18750,16300,16500,1822259
2021-05-03,16900,17100,15700,15700,798373
2021-05-04,15550,15800,14700,15200,646230
2021-05-06,15500,16250,15250,15500,569394
2021-05-07,15700,15800,15250,15400,411667
2021-05-10,15500,17000,15500,15750,1579503
2021-05-11,15700,16050,15500,15800,330367
2021-05-12,15900,17650,15900,17000,2054471
2021-05-13,16700,18000,16700,17400,1153893
2021-05-14,17550,18300,17150,17950,875553
2021-05-17,18050,18100,16650,16750,542247
2021-05-18,16650,17250,16250,17250,298537
2021-05-20,17050,17700,16550,16900,469472
2021-05-21,17200,17650,16700,16700,448207
2021-05-24,16550,16650,15250,15250,383856
2021-05-25,15500,15500,14950,14950,213784
2021-05-26,14950,16900,14850,15350,837304
2021-05-27,15300,15500,15050,15150,133204
2021-05-28,15150,15650,15150,15300,106733
2021-05-31,15300,16000,15300,15800,188966
2021-06-01,15700,15950,15450,15550,125617
2021-06-02,15650,15700,15050,15150,176628
2021-06-03,15150,15400,15050,15100,90900
2021-06-04,15150,15250,14650,15200,166792
2021-06-07,15200,15400,14900,15000,101951
2021-06-08,15050,15300,14900,15150,205154
2021-06-09,15550,15600,15150,15250,148905
2021-06-10,15500,15550,15000,15050,131071
2021-06-11,15100,15300,14950,15150,72738
2021-06-14,15200,15350,15000,15200,80292
2021-06-15,15200,15250,14950,15050,88097
2021-06-16,15050,15300,15000,15050,62603
2021-06-17,15050,15200,14950,15100,67371
2021-06-18,15100,15700,15050,15500,130488
2021-06-21,15450,16300,15300,15850,272857
2021-06-22,15900,16100,15500,15550,104431
2021-06-23,15550,15800,15300,15650,110399
2021-06-24,15750,15750,15300,15300,92927
2021-06-25,15350,15450,15000,15250,139426
2021-06-28,15300,15450,14950,15150,127471
2021-06-29,15150,15550,15000,15200,98081
2021-06-30,15300,15300,14950,15250,89431
2021-07-01,15250,16100,15050,16050,198336
2021-07-02,16100,16300,15200,15700,270481
2021-07-05,15600,17150,15550,16650,1063960
2021-07-06,16700,17300,16650,16750,389593
2021-07-07,16800,17100,16400,16800,193745
2021-07-08,16700,17800,16050,16950,503011
2021-07-09,16850,17500,16450,17400,581123
2021-07-12,17650,17700,16300,16450,538505
2021-07-13,16500,16550,16100,16350,153287
2021-07-14,16250,16800,16200,16750,163834
2021-07-15,16850,16850,16300,16650,238338
2021-07-16,16550,16550,16250,16300,115985
2021-07-19,16300,16600,16150,16550,81442
2021-07-20,16300,16600,16050,16150,138351
2021-07-21,16200,16450,15600,15600,155478
2021-07-22,15750,16150,15100,15400,265383
2021-07-23,15300,15450,15050,15050,165559
2021-07-26,15150,15200,14700,14800,124338
2021-07-27,14850,15150,14600,14800,214916
2021-07-28,14800,15250,14700,15250,88110
2021-07-29,15100,15300,14900,15000,50243
2021-07-30,14950,15250,14600,14750,109337
2021-08-02,14700,14700,13900,14400,155987
2021-08-03,14150,14550,14150,14550,68824
2021-08-04,14550,14550,14150,14250,89135
2021-08-05,14300,14400,14200,14350,54607
2021-08-06,14400,14450,14150,14300,37378
2021-08-09,14300,14300,13600,13750,153743
2021-08-10,13900,13900,13300,13500,89271
2021-08-11,13500,13800,13400,13600,50914
2021-08-12,13600,13750,13100,13200,82477
2021-08-13,13350,13350,12650,13200,124475
2021-08-17,13100,13250,12650,12700,98967
2021-08-18,12500,13050,12450,12950,53516
2021-08-19,12950,13200,12350,12350,113878
2021-08-20,12600,12750,11550,11750,137611
2021-08-23,11900,12250,11700,11900,96051
2021-08-24,11950,12600,11950,12400,62102
2021-08-25,12450,12850,12300,12750,52795
2021-08-26,12900,12900,12600,12700,37318
2021-08-27,12700,13050,12500,12700,38174
2021-08-30,12750,13000,12650,12850,43003
2021-08-31,13050,13050,12750,12800,40743
2021-09-01,12800,12900,12650,12850,41732
2021-09-02,12950,13500,12650,13300,82691
2021-09-03,13500,13550,13100,13200,49638
2021-09-06,13100,13500,13000,13100,40672
2021-09-07,13050,13250,12800,13050,52400
2021-09-08,13000,13650,12700,13050,128693
2021-09-09,12850,14100,12850,13300,208408
2021-09-10,13400,13800,13350,13400,68272
2021-09-13,13350,13500,12600,12700,116304
2021-09-14,12650,12950,12600,12800,62268
2021-09-15,12800,12850,12500,12650,44486
2021-09-16,12750,12850,12400,12400,62639
2021-09-17,12450,12650,12350,12600,25143
2021-09-23,12600,12600,12300,12450,37789
2021-09-24,12450,12700,12300,12650,44431
2021-09-27,12650,14300,12400,12600,576343
2021-09-28,12500,12600,12000,12100,150356
2021-09-29,11850,12250,11750,11800,84179
2021-09-30,11800,12050,11800,11850,46067
