Date,Open,High,Low,Close,Volume
2021-01-25,53314,53314,41049,43903,1321544
2021-01-26,44203,44653,40548,40549,418885
2021-01-27,41199,41850,38446,38897,189353
2021-01-28,37345,40148,36844,37996,177923
2021-01-29,38246,39547,35042,36194,159569
2021-02-01,35793,38096,35743,37996,109048
2021-02-02,38196,39547,38146,38496,122670
2021-02-03,38997,39547,38296,39097,117200
2021-02-04,39748,40148,38546,38947,111897
2021-02-05,38396,38896,37845,38346,36666
2021-02-08,38746,38796,38045,38647,28933
2021-02-09,38646,38947,37845,37846,25473
2021-02-10,38045,38045,35793,37395,42878
2021-02-15,37395,37395,36744,36895,28390
2021-02-16,37244,37395,36744,36895,23462
2021-02-17,37194,37194,36444,36644,20148
2021-02-18,36293,37044,36243,36494,36494
2021-02-19,36494,36594,35943,36594,24117
2021-02-22,36994,37144,36043,36394,21288
2021-02-23,36043,36343,35943,35993,18540
2021-02-24,36343,36343,34792,34942,44149
2021-02-25,35843,38196,35042,37595,85626
2021-02-26,35693,36093,34691,35443,119486
2021-03-02,36494,36544,34391,34692,102160
2021-03-03,34892,35542,34141,34692,56514
2021-03-04,34591,35492,34341,34442,52091
2021-03-05,34191,34541,33840,34141,28412
2021-03-08,34541,34792,33940,34191,29113
2021-03-09,34391,34942,33940,34742,24514
2021-03-10,35292,35292,34291,34692,16644
2021-03-11,34541,35042,34541,34892,19654
2021-03-12,35142,35492,34842,35443,25641
2021-03-15,35643,37144,35643,36945,71969
2021-03-16,37094,37745,36844,36945,41945
2021-03-17,36944,37194,36293,36995,19460
2021-03-18,37044,37445,36594,36794,20761
2021-03-19,35993,38146,35893,36895,17788
2021-03-22,36944,37395,36393,36895,18280
2021-03-23,36694,37395,36444,36945,37067
2021-03-24,36794,37094,36343,36945,29610
2021-03-25,37395,37395,36694,36945,22379
2021-03-26,37345,37345,36844,37195,22810
2021-03-29,37495,37945,36794,37095,29988
2021-03-30,37094,37495,36744,36945,21939
2021-03-31,36894,37295,36644,36845,12179
2021-04-01,36644,37044,36494,36744,17245
2021-04-02,37144,37194,36293,36494,26174
2021-04-05,36694,36944,36444,36644,16734
2021-04-06,37094,37094,36594,36744,18715
2021-04-07,36844,36894,36494,36895,27559
2021-04-08,36994,38446,36744,37746,78975
2021-04-09,37745,38246,37445,37946,22241
2021-04-12,37945,38096,37595,37946,26430
2021-04-13,38296,38546,37695,38246,34025
2021-04-14,38096,38896,38096,38747,33991
2021-04-15,39097,39297,38446,39247,45189
2021-04-16,39297,39547,38846,39498,41092
2021-04-19,39998,40048,39497,39998,63212
2021-04-20,39998,41199,39948,41200,58427
2021-04-21,41299,41550,40298,40899,50731
2021-04-22,40899,41199,40749,40849,40457
2021-04-23,40548,40799,39948,40048,43156
2021-04-26,40048,40699,39647,39998,35721
2021-04-27,40048,40949,39798,40749,43499
2021-04-28,40749,40849,39347,39548,64394
2021-04-29,40098,40198,38596,39648,49296
2021-04-30,39697,39748,38646,38847,33080
2021-05-03,38846,39347,38546,38647,19429
2021-05-04,38646,39047,37745,38797,23402
2021-05-06,38796,39597,38546,39498,31364
2021-05-07,39998,40649,39497,39948,51390
2021-05-10,40198,40649,40048,40299,46322
2021-05-11,39998,40548,39647,40299,30885
2021-05-12,40448,40649,39297,39598,45257
2021-05-13,38796,39547,38696,39498,42866
2021-05-14,39647,39798,39047,39297,28985
2021-05-17,39447,39547,38246,38747,34119
2021-05-18,38997,39197,38546,38747,38166
2021-05-20,39047,39047,38546,38797,16714
2021-05-21,39097,39347,38396,38547,17267
2021-05-24,39047,39047,38096,38346,10699
2021-05-25,38546,38846,38096,38246,17113
2021-05-26,38096,38596,38096,38146,9339
2021-05-27,38146,38997,38146,38547,20293
2021-05-28,38947,39197,38546,38897,11724
2021-05-31,39397,39397,38796,38947,17041
2021-06-01,39097,39397,38796,38947,14512
2021-06-02,39197,39547,38947,39097,19646
2021-06-03,39097,39497,39097,39197,10244
2021-06-04,39047,39447,38796,39247,16508
2021-06-07,39247,39748,39247,39648,34356
2021-06-08,39748,40298,39647,40048,37960
2021-06-09,40048,40248,39597,39748,24874
2021-06-10,39748,39948,39447,39648,14840
2021-06-11,39697,40148,39697,39948,10741
2021-06-14,39848,40048,39798,39998,15553
2021-06-15,40198,40198,39647,39998,9962
2021-06-16,39998,40048,39798,39898,7920
