Date,Open,High,Low,Close,Volume
1998-09-25,2350,2440,2200,2350,289510.0
1998-09-26,2450,2450,2250,2330,72620.0
1998-09-28,2300,2400,2100,2100,93680.0
1998-09-29,1910,2250,1910,2200,131310.0
1998-09-30,2300,2330,2100,2150,98450.0
1998-10-01,2240,2295,2140,2160,75920.0
1998-10-02,2155,2240,2110,2190,61560.0
1998-10-07,2290,2290,2120,2180,73560.0
1998-10-08,2240,2300,2160,2185,102490.0
1998-10-09,2190,2245,2160,2240,118450.0
1998-10-10,2250,2370,2200,2240,103840.0
1998-10-12,2390,2505,2390,2505,218810.0
1998-10-13,2700,2700,2460,2510,270220.0
1998-10-14,2450,2510,2320,2400,82180.0
1998-10-15,2410,2540,2410,2480,123990.0
1998-10-16,2520,2580,2410,2460,137370.0
1998-10-17,2460,2500,2420,2450,39020.0
1998-10-19,2500,2510,2400,2510,84190.0
1998-10-20,2560,2800,2530,2620,286980.0
1998-10-21,2650,2650,2530,2570,113210.0
1998-10-22,2605,2610,2500,2590,80080.0
1998-10-23,2430,2700,2430,2450,116360.0
1998-10-24,2600,2600,2460,2460,38330.0
1998-10-26,2425,2700,2400,2550,159650.0
1998-10-27,2580,2650,2400,2430,69490.0
1998-10-28,2350,2450,2350,2380,79240.0
1998-10-29,2350,2480,2300,2300,48690.0
1998-10-30,2315,2470,2315,2370,70350.0
1998-10-31,2370,2495,2370,2400,24750.0
1998-11-02,2400,2495,2400,2460,83830.0
1998-11-03,2485,2490,2400,2450,84340.0
1998-11-04,2490,2680,2470,2510,265530.0
1998-11-05,2560,2715,2530,2620,198240.0
1998-11-06,2800,2910,2660,2660,306200.0
1998-11-07,2550,2630,2550,2560,66060.0
1998-11-09,2600,2640,2480,2600,154100.0
1998-11-10,2670,2740,2550,2600,168860.0
1998-11-11,2610,2750,2600,2675,174470.0
1998-11-12,2725,2995,2725,2995,206090.0
1998-11-13,3150,3250,2770,2790,634210.0
1998-11-14,2880,2970,2750,2970,133700.0
1998-11-16,3000,3150,2880,3060,249740.0
1998-11-17,3100,3190,2900,2960,165630.0
1998-11-18,2960,3100,2850,2920,124930.0
1998-11-19,2930,3050,2925,2925,111350.0
1998-11-20,3000,3000,2850,2900,109470.0
1998-11-21,2850,2940,2850,2900,44080.0
1998-11-23,2880,2990,2880,2960,119630.0
1998-11-24,3000,3150,2960,3135,293070.0
1998-11-25,3510,3510,3460,3510,440400.0
1998-11-26,3680,3930,3600,3850,597470.0
1998-11-27,3800,3800,3390,3550,228490.0
1998-11-28,3650,3670,3510,3560,110250.0
1998-11-30,3500,3900,3500,3600,222620.0
1998-12-01,3500,3740,3410,3450,97530.0
1998-12-02,3400,3860,3400,3600,259760.0
1998-12-03,3800,3800,3500,3530,144770.0
1998-12-04,3530,3550,3430,3470,116510.0
1998-12-05,3470,3650,3450,3600,109520.0
1998-12-07,3700,4100,3600,3895,307930.0
1998-12-08,3895,4200,3700,4100,391050.0
1998-12-09,4150,4590,4050,4300,466450.0
1998-12-10,4300,4500,4300,4300,254760.0
1998-12-11,4400,4670,4310,4590,301090.0
1998-12-14,4500,5270,4500,5270,347570.0
1998-12-15,5700,6060,5400,6060,243730.0
1998-12-16,6350,6800,5160,5160,210420.0
1998-12-17,4390,4990,4390,4390,172270.0
