Date,Open,High,Low,Close,Volume
2015-08-17,238000,238000,174000,176500,12693
2015-08-18,181000,185000,158000,167000,16217
2015-08-19,166500,172000,160000,170000,8617
2015-08-20,170000,174000,162500,169000,4262
2015-08-21,160000,174000,159000,163000,5577
2015-08-24,158500,163000,145000,159500,6794
2015-08-25,155500,169500,155000,163000,1802
2015-08-26,163000,166500,162000,163500,1244
2015-08-27,162500,163500,158500,163000,2329
2015-08-28,164500,168000,160500,164000,6174
2015-08-31,173000,179500,165000,166000,5695
2015-09-01,166000,167000,161000,164000,3428
2015-09-02,160500,165000,159500,162000,2228
2015-09-03,164000,164000,158500,162000,2199
2015-09-04,162000,164000,155000,155000,4269
2015-09-07,155000,156000,151000,155000,1082
2015-09-08,155500,161500,148500,159000,7046
2015-09-09,157500,165500,154500,165500,2174
2015-09-10,161000,165000,161000,163000,997
2015-09-11,159500,164500,158000,164500,1541
2015-09-14,162500,163000,159500,160000,1961
2015-09-15,156500,159000,151000,157500,3513
2015-09-16,156000,158000,154000,158000,2095
2015-09-17,155500,158000,155000,158000,2824
2015-09-18,155500,157000,154000,155500,3104
2015-09-21,155500,155500,151500,155500,997
2015-09-22,152500,155000,150500,154500,2485
2015-09-23,151000,153000,149000,150000,2165
2015-09-24,151500,151500,146000,147000,2704
2015-09-25,145500,150000,145500,150000,835
2015-09-30,146500,152500,146500,150500,1198
2015-10-01,153000,153000,150000,151500,282
2015-10-02,151500,153500,149500,153500,1144
2015-10-05,155000,155000,150000,152000,2025
2015-10-06,154000,154000,149500,151000,1256
2015-10-07,151000,153000,150500,152500,2014
2015-10-08,153500,153500,150500,152500,1134
2015-10-12,152500,152500,146000,150000,4657
2015-10-13,149000,152000,149000,150000,687
2015-10-14,151000,152000,150000,150000,985
2015-10-15,150000,153000,149500,151500,1066
2015-10-16,153000,153000,151500,152500,572
2015-10-19,152500,153500,150500,153500,605
2015-10-20,153500,155000,152000,155000,722
2015-10-21,155000,158500,154000,157000,1411
2015-10-22,158000,158500,155500,155500,531
2015-10-23,157000,160000,155500,156500,1064
2015-10-26,157000,158500,155000,157500,621
2015-10-27,154500,158000,154500,157000,492
2015-10-28,157500,157500,155000,157000,386
2015-10-29,157000,159000,157000,158500,947
2015-10-30,158500,168500,158500,165000,5885
2015-11-02,169000,173000,166000,173000,9514
2015-11-03,174500,174500,154500,161000,20069
2015-11-04,164000,170000,160000,168500,5040
2015-11-05,168500,171500,164000,167000,2081
2015-11-06,163500,170500,162500,170000,4742
2015-11-09,170000,170500,163000,167000,2732
2015-11-10,164500,166500,159500,163000,2131
2015-11-11,160000,165000,160000,164500,1248
2015-11-12,163500,165500,160000,163000,907
2015-11-13,159500,167500,159500,167000,1850
2015-11-16,160000,164000,159000,163000,2767
2015-11-17,164500,166500,163500,166000,1542
2015-11-18,167000,168500,166000,167000,1184
2015-11-19,169000,169000,165500,167000,1060
2015-11-20,165000,167500,165000,166000,901
2015-11-23,164000,171000,164000,171000,5445
2015-11-24,171000,175000,170000,172000,2027
2015-11-25,169500,173500,169500,173500,1165
2015-11-26,171000,178500,171000,177000,1595
2015-11-27,175000,179500,175000,177000,1202
2015-11-30,174000,176000,173500,175000,621
2015-12-01,173000,174500,167000,170500,3706
2015-12-02,168000,172000,166500,168500,1283
2015-12-03,169500,169500,163000,167500,1388
2015-12-04,165000,170500,165000,168500,762
2015-12-07,170500,170500,165000,165000,929
2015-12-08,165000,165000,159500,161500,910
2015-12-09,163000,163500,156000,161000,1931
2015-12-10,163500,163500,158000,161500,489
2015-12-11,164000,164000,158500,162000,681
2015-12-14,158500,161000,155000,156000,1259
2015-12-15,156000,157500,153000,156500,1707
2015-12-16,157500,159500,156000,159000,1774
2015-12-17,160000,160000,154500,158000,1431
2015-12-18,156000,161000,156000,161000,1201
2015-12-21,158500,160500,155500,160000,2336
2015-12-22,158000,159500,156500,159500,1184
2015-12-23,159500,161000,157000,160000,1518
2015-12-24,160000,160500,156000,158500,3030
2015-12-28,158500,158500,155000,156500,780
2015-12-29,155000,156500,153000,155500,346
2015-12-30,156500,157000,149500,151500,2165
2016-01-04,155000,155000,151000,152500,945
2016-01-05,150000,155000,150000,155000,605
2016-01-06,153000,155000,150500,155000,1273
2016-01-07,154500,155000,151500,154500,646
2016-01-08,154500,154500,151500,154000,1526
2016-01-11,154000,154000,150500,153000,1344
2016-01-12,153000,153000,148000,150000,1401
2016-01-13,153000,153000,150000,152500,1704
2016-01-14,151500,152000,147500,150500,678
2016-01-15,152500,152500,144500,149000,1563
2016-01-18,148500,148500,145000,148500,765
2016-01-19,144500,149000,144500,148000,2616
2016-01-20,148000,148000,137000,142000,2866
2016-01-21,142000,145000,140000,141500,718
2016-01-22,139000,145000,139000,145000,1008
2016-01-25,143000,145000,141500,145000,944
2016-01-26,142000,147000,141000,146500,1549
2016-01-27,146500,147500,144000,147000,1777
2016-01-28,143500,147000,141500,147000,2312
2016-01-29,143500,148000,142500,148000,1632
2016-02-01,146000,148500,144000,145500,1422
2016-02-02,147000,147000,142000,144000,1297
2016-02-03,144000,144000,140000,142500,1618
2016-02-04,142500,145000,141500,144000,1921
2016-02-05,146500,146500,142500,146000,695
2016-02-11,145000,145000,139000,143000,1060
2016-02-12,139000,143000,130500,137500,2191
2016-02-15,137500,139000,130000,135000,3474
2016-02-16,132000,136000,132000,136000,1564
2016-02-17,136500,138500,132000,136500,6098
2016-02-18,137500,142000,136500,142000,2555
2016-02-19,139500,143500,138000,138000,2701
2016-02-22,139000,142500,133500,136000,3348
2016-02-23,135000,139000,134000,139000,3069
2016-02-24,138000,142500,137000,140500,4743
2016-02-25,140500,143000,137000,139000,5596
2016-02-26,140000,144000,139000,144000,5954
2016-02-29,143000,147000,140500,145000,6103
2016-03-02,145000,145500,142500,145500,6098
2016-03-03,143000,143500,141000,143500,3872
2016-03-04,141500,145500,141500,144500,1976
2016-03-07,144000,145500,141000,142000,1720
2016-03-08,142000,142000,139000,141000,2223
2016-03-09,139000,142000,139000,141000,1819
2016-03-10,141000,144000,139000,144000,1789
2016-03-11,142000,144500,141000,143500,500
2016-03-14,143000,143000,139000,139500,2262
2016-03-15,149500,151000,142000,143500,10612
2016-03-16,143000,146000,142000,144500,1623
2016-03-17,143500,145000,142000,143000,1450
2016-03-18,143500,146000,143500,144500,801
2016-03-21,145000,146000,141000,143500,1843
2016-03-22,142500,147000,141500,146000,1674
2016-03-23,145500,145500,142500,144000,976
2016-03-24,142500,144500,141500,143500,1158
2016-03-25,143500,143500,141000,142500,668
2016-03-28,141500,142000,139500,141000,726
2016-03-29,141500,142000,138500,140500,3163
2016-03-30,140000,141500,137000,140000,3313
2016-03-31,138500,140500,136000,139500,4265
2016-04-01,139000,140000,137500,139500,1633
2016-04-04,139500,140000,137500,138500,1435
2016-04-05,140000,140000,134500,138000,2060
2016-04-06,137500,138500,134500,136500,2740
2016-04-07,138000,138000,135000,136500,1749
2016-04-08,136500,137500,134000,136000,1980
2016-04-11,136000,137500,135000,137500,1065
2016-04-12,138000,138500,136500,138000,1046
2016-04-14,140000,140500,138000,140500,2569
2016-04-15,140500,142000,136500,138000,1840
2016-04-18,136500,138000,135000,137500,2429
2016-04-19,138000,138500,136500,138000,891
2016-04-20,136500,139000,136500,138500,899
2016-04-21,139000,139500,137500,139500,903
2016-04-22,140500,141000,138500,139500,628
2016-04-25,137500,140500,137500,140000,1727
2016-04-26,141500,142500,139500,142000,2001
2016-04-27,142000,142500,139500,141000,864
2016-04-28,140000,141500,135000,137500,5944
2016-04-29,137000,137000,134000,136000,3596
2016-05-02,135500,136000,133500,135000,1573
2016-05-03,135000,135000,132000,134000,4108
2016-05-04,134000,134000,129500,132000,6341
2016-05-09,132000,132000,129000,131500,1391
2016-05-10,130500,131500,129000,131500,1726
2016-05-11,131000,133500,130000,133500,2007
2016-05-12,133500,134000,131500,133500,888
2016-05-13,132000,137000,132000,136500,2130
2016-05-16,136000,137500,134000,137500,1056
2016-05-17,137000,137000,134000,136000,1112
2016-05-18,134000,136000,133500,136000,509
2016-05-19,135500,135500,133500,135000,2111
2016-05-20,135000,136000,133500,135500,885
2016-05-23,135500,136000,134500,135000,999
2016-05-24,135000,137500,135000,137000,1543
2016-05-25,137000,138000,136500,138000,6063
2016-05-26,137000,138500,137000,138500,1648
2016-05-27,138500,143500,138000,142000,3809
2016-05-30,140500,141500,138500,140500,2700
2016-05-31,140000,141000,139500,140500,1583
2016-06-01,140000,140000,137000,138500,1493
2016-06-02,137500,138500,136000,137000,992
2016-06-03,137000,137500,135500,136500,741
2016-06-07,135500,136500,134500,136500,1027
2016-06-08,136500,137500,135000,137500,2273
2016-06-09,137500,137500,135000,137000,2268
2016-06-10,135500,137000,134500,136000,1569
2016-06-13,135500,135500,134000,135500,790
