Date,Open,High,Low,Close,Volume
2019-10-18,3456.0,4492.0,3456.0,4492,447.0
2019-10-21,5838.0,5838.0,5838.0,5838,135.0
2019-10-22,7580.0,7580.0,7580.0,7581,14.0
2019-10-23,9827.0,9827.0,9827.0,9827,282.0
2019-10-24,12731.0,12731.0,12731.0,12732,314.0
2019-10-25,16507.0,16507.0,16507.0,16508,303.0
2019-10-29,21445.0,21445.0,21445.0,21445,702.0
2019-10-30,27496.0,27835.0,20380.0,27835,549739.0
2019-11-01,30207.0,35241.0,28416.0,32918,496435.0
2019-11-04,34176.0,35629.0,27447.0,27448,359431.0
2019-11-05,26237.0,26673.0,21445.0,22268,301537.0
2019-11-06,22074.0,25075.0,20670.0,23236,313936.0
2019-11-07,22800.0,22800.0,19605.0,20671,141094.0
2019-11-08,20138.0,22122.0,19605.0,20187,155588.0
2019-11-11,19992.0,21687.0,19169.0,19218,114391.0
2019-11-12,19799.0,19847.0,17524.0,18105,77073.0
2019-11-13,18105.0,18734.0,17282.0,18057,62474.0
2019-11-14,18056.0,18298.0,17282.0,18008,53234.0
2019-11-15,19266.0,20428.0,17911.0,18976,216443.0
2019-11-18,19557.0,19750.0,18056.0,18444,70923.0
2019-11-19,17620.0,18685.0,17040.0,17476,58932.0
2019-11-20,16991.0,17572.0,16362.0,16459,29776.0
2019-11-21,16555.0,16749.0,15200.0,15394,33269.0
2019-11-22,15055.0,15394.0,14571.0,15152,23194.0
2019-11-25,15442.0,16217.0,15055.0,15733,16602.0
2019-11-26,15490.0,15636.0,14813.0,15249,14927.0
2019-11-27,15248.0,16168.0,14522.0,16023,22135.0
2019-11-28,15781.0,15975.0,14958.0,14958,17949.0
2019-11-29,14910.0,15200.0,13457.0,14087,16852.0
2019-12-02,13699.0,14425.0,13070.0,13845,32342.0
2019-12-03,13554.0,17959.0,13215.0,17960,224315.0
2019-12-04,19460.0,21396.0,15781.0,16265,688767.0
2019-12-05,15829.0,16265.0,13651.0,14523,140942.0
2019-12-06,14280.0,16894.0,13748.0,14281,458824.0
2019-12-09,14716.0,14910.0,13845.0,14087,100177.0
2019-12-10,14183.0,18298.0,14135.0,14620,873511.0
2019-12-11,15394.0,18008.0,15006.0,17621,714342.0
2019-12-12,17427.0,18105.0,16265.0,17040,175124.0
2019-12-13,17911.0,22122.0,17427.0,22123,605730.0
2019-12-16,25317.0,28755.0,23865.0,28755,1017535.0
2019-12-17,27835.0,34370.0,26431.0,27351,1684519.0
2019-12-18,26625.0,30158.0,25608.0,25657,736797.0
2019-12-19,26576.0,27109.0,24446.0,24785,355272.0
2019-12-20,24979.0,25269.0,21784.0,22994,223464.0
2019-12-23,22316.0,23284.0,20767.0,21010,155570.0
2019-12-24,20815.0,25172.0,20622.0,23140,788278.0
2019-12-26,23042.0,27447.0,21300.0,23963,795014.0
2019-12-27,24591.0,27496.0,24301.0,24398,648125.0
2019-12-30,25463.0,26479.0,24398.0,24398,334663.0
2020-01-02,24785.0,25995.0,24446.0,24785,173706.0
2020-01-03,24882.0,27351.0,23914.0,24979,446395.0
2020-01-06,24204.0,25269.0,23526.0,23866,192556.0
2020-01-07,23720.0,24446.0,23091.0,23140,86703.0
2020-01-08,23381.0,23720.0,21348.0,21978,95968.0
2020-01-09,22703.0,24010.0,22219.0,22946,118392.0
2020-01-10,23720.0,24059.0,22461.0,22752,82923.0
2020-01-13,23187.0,23187.0,22026.0,22026,41051.0
2020-01-14,22365.0,24543.0,22074.0,22268,142731.0
2020-01-15,22558.0,22607.0,21977.0,22026,33528.0
2020-01-16,22413.0,23091.0,21977.0,22365,57318.0
2020-01-17,22752.0,22800.0,21638.0,21736,45079.0
2020-01-20,21687.0,22122.0,21300.0,21348,33012.0
2020-01-21,21396.0,21687.0,20331.0,20622,31900.0
2020-01-22,20719.0,23720.0,20573.0,21881,411888.0
2020-01-23,22219.0,22800.0,21590.0,21639,73271.0
2020-01-28,20573.0,22268.0,20041.0,21494,82758.0
2020-01-29,21687.0,22268.0,20961.0,20961,53874.0
2020-01-30,20815.0,25656.0,20719.0,22510,554597.0
2020-01-31,22219.0,22945.0,20767.0,20816,97176.0
2020-02-03,19847.0,21638.0,19315.0,20187,93787.0
2020-02-04,20961.0,23817.0,20815.0,21929,308690.0
2020-02-05,22945.0,24495.0,22413.0,23769,217396.0
2020-02-06,23381.0,24107.0,23139.0,24011,92569.0
2020-02-07,24495.0,25075.0,23139.0,24108,91673.0
2020-02-10,23623.0,24059.0,23042.0,23430,62074.0
2020-02-11,23430.0,26528.0,23284.0,24592,292548.0
2020-02-12,24591.0,25075.0,23817.0,24205,59937.0
2020-02-13,24882.0,24930.0,23430.0,23527,43800.0
2020-02-14,24156.0,25705.0,23720.0,24495,139969.0
2020-02-17,24640.0,24882.0,24010.0,24301,27974.0
2020-02-18,24495.0,24688.0,23139.0,23963,30396.0
2020-02-19,24107.0,24495.0,23236.0,23866,20669.0
2020-02-20,24107.0,24107.0,23139.0,23624,17921.0
2020-02-21,23526.0,23575.0,22268.0,22268,21660.0
2020-02-24,21784.0,21784.0,20622.0,21058,24652.0
2020-02-25,21057.0,22074.0,20428.0,21784,20934.0
2020-02-26,21638.0,22558.0,21203.0,22220,19367.0
2020-02-27,21929.0,22461.0,21348.0,21348,11230.0
2020-02-28,21348.0,21784.0,19944.0,20332,12788.0
2020-03-02,20331.0,21300.0,20041.0,20864,10715.0
2020-03-03,21590.0,21735.0,20815.0,21010,10035.0
2020-03-04,20525.0,22074.0,20331.0,21833,18727.0
2020-03-05,21832.0,22558.0,21638.0,21881,14862.0
2020-03-06,21396.0,21784.0,21009.0,21252,7298.0
2020-03-09,21251.0,21251.0,19702.0,19848,9902.0
2020-03-10,18927.0,20525.0,18734.0,19945,15708.0
2020-03-11,20331.0,20331.0,18105.0,18153,16646.0
2020-03-12,17427.0,18298.0,15297.0,15297,38954.0
2020-03-13,12683.0,14087.0,12247.0,13555,39344.0
2020-03-16,14474.0,14909.0,13070.0,13070,23180.0
2020-03-17,11908.0,14329.0,11908.0,13361,17718.0
2020-03-18,13941.0,13941.0,12199.0,12199,17578.0
2020-03-19,12780.0,12780.0,9401.0,9624,40424.0
2020-03-20,9681.0,12489.0,9643.0,12490,132890.0
2020-03-23,11618.0,13748.0,10746.0,12683,100861.0
2020-03-24,13118.0,16459.0,13118.0,16459,31345.0
2020-03-25,17427.0,21300.0,16604.0,17330,182900.0
2020-03-26,17862.0,17862.0,16555.0,16943,56575.0
2020-03-27,18637.0,18831.0,15055.0,17040,89389.0
2020-03-30,16265.0,17185.0,15732.0,17185,28850.0
2020-03-31,17862.0,17862.0,16265.0,17185,39248.0
2020-04-01,16894.0,19266.0,16507.0,16556,134092.0
2020-04-02,16797.0,17088.0,16071.0,16750,23235.0
2020-04-03,18298.0,19218.0,16943.0,17669,74449.0
2020-04-06,18395.0,20235.0,18201.0,19412,83164.0
2020-04-07,20041.0,21348.0,18879.0,19509,47652.0
2020-04-08,20331.0,25317.0,19847.0,22655,477624.0
2020-04-09,25172.0,29432.0,23381.0,29094,557125.0
2020-04-10,26334.0,28948.0,22268.0,23333,589926.0
2020-04-13,24398.0,25075.0,21977.0,22220,86289.0
2020-04-14,25414.0,26334.0,22897.0,23914,300000.0
2020-04-16,25366.0,31078.0,23575.0,28029,912966.0
2020-04-17,27109.0,30497.0,25656.0,29142,385221.0
2020-04-20,27883.0,31611.0,27690.0,29723,317430.0
2020-04-21,28803.0,30304.0,26334.0,29045,232889.0
2020-04-22,27980.0,28367.0,27496.0,27545,75076.0
2020-04-23,28077.0,28077.0,26237.0,26625,48608.0
2020-04-24,26140.0,26286.0,24688.0,25076,43295.0
2020-04-27,25511.0,27932.0,25172.0,26625,68560.0
2020-04-28,26770.0,27447.0,26044.0,26722,37274.0
2020-04-29,26721.0,27060.0,26237.0,26722,16306.0
2020-05-04,25802.0,26092.0,25414.0,25512,16514.0
2020-05-06,25753.0,25995.0,24737.0,25608,15714.0
2020-05-07,25317.0,27060.0,25172.0,26770,16955.0
2020-05-08,27593.0,27689.0,26624.0,26673,31976.0
2020-05-11,26673.0,33402.0,25802.0,30788,757899.0
2020-05-12,31175.0,32918.0,30304.0,30885,264268.0
2020-05-13,31659.0,40131.0,31078.0,38437,864605.0
2020-05-14,37371.0,44294.0,36742.0,38485,408190.0
2020-05-15,37565.0,40179.0,35629.0,37904,159072.0
2020-05-18,37904.0,46133.0,37032.0,42358,450602.0
2020-05-19,41292.0,43761.0,41244.0,41438,76708.0
2020-05-20,41292.0,43568.0,41099.0,42019,101539.0
2020-05-21,42503.0,43229.0,41922.0,42019,38902.0
2020-05-22,42551.0,42551.0,41196.0,41729,35822.0
2020-05-25,42019.0,44826.0,41583.0,43229,142294.0
2020-05-26,43665.0,46133.0,43326.0,43907,127074.0
2020-05-27,43955.0,44245.0,43035.0,43326,29268.0
2020-05-28,43422.0,43907.0,39211.0,40615,46795.0
2020-05-29,40518.0,42551.0,40324.0,41293,17962.0
2020-06-01,42019.0,43374.0,41438.0,41729,38487.0
2020-06-02,41970.0,42793.0,41341.0,42019,16466.0
2020-06-03,39550.0,40663.0,38243.0,39115,50611.0
2020-06-04,39114.0,39114.0,37226.0,37227,21441.0
2020-06-05,37420.0,43519.0,37129.0,40276,142746.0
2020-06-08,41631.0,41631.0,39501.0,39792,21355.0
2020-06-09,39985.0,40857.0,39114.0,39986,13733.0
2020-06-10,39985.0,44923.0,38436.0,41487,253641.0
2020-06-11,42309.0,46327.0,41728.0,42600,275474.0
2020-06-12,39211.0,55380.0,39211.0,55380,254668.0
2020-06-15,70483.0,70774.0,41341.0,43181,794873.0
2020-06-16,46569.0,50151.0,41922.0,44633,300330.0
2020-06-17,43907.0,48215.0,43035.0,44246,123146.0
2020-06-18,43374.0,45552.0,42696.0,42697,44427.0
2020-06-19,43084.0,44342.0,37178.0,39647,87547.0
2020-06-22,39066.0,39695.0,37565.0,38437,28891.0
2020-06-23,38436.0,42261.0,38436.0,40131,137793.0
2020-06-24,40131.0,40227.0,38146.0,38340,33555.0
2020-06-25,38001.0,38001.0,36597.0,36743,21624.0
2020-06-26,37759.0,37904.0,34951.0,35920,16814.0
2020-06-29,34467.0,35338.0,33983.0,34177,15937.0
2020-06-30,34564.0,35580.0,32724.0,33063,11796.0
2020-07-01,32869.0,34564.0,32288.0,32289,16649.0
2020-07-02,33402.0,41970.0,31950.0,41971,146373.0
2020-07-03,37032.0,41535.0,36597.0,36597,234709.0
2020-07-06,37855.0,39598.0,36306.0,37420,91837.0
2020-07-07,37662.0,38146.0,36500.0,36500,32981.0
2020-07-08,38533.0,40227.0,36016.0,37081,87138.0
2020-07-09,37275.0,38920.0,36355.0,37904,56096.0
2020-07-10,37807.0,37807.0,36355.0,36500,23035.0
2020-07-13,36887.0,38049.0,35725.0,36065,35151.0
2020-07-14,36113.0,36984.0,35338.0,35339,15537.0
2020-07-15,36306.0,36355.0,34951.0,35097,12501.0
2020-07-16,35774.0,36742.0,34902.0,35097,15484.0
2020-07-17,35193.0,36210.0,35145.0,35532,10785.0
2020-07-20,35822.0,36403.0,34951.0,35290,9293.0
2020-07-21,35290.0,40276.0,35048.0,37904,181240.0
2020-07-22,37468.0,37759.0,36258.0,36985,23124.0
2020-07-23,36936.0,37371.0,35387.0,35920,20571.0
2020-07-24,35822.0,36306.0,34854.0,34855,17995.0
2020-07-27,35725.0,35919.0,34612.0,35145,10449.0
2020-07-28,35822.0,37420.0,35338.0,36500,61414.0
2020-07-29,38146.0,38146.0,36016.0,36016,28864.0
2020-07-30,35871.0,37178.0,35822.0,35823,9559.0
2020-07-31,36742.0,37468.0,35580.0,36500,11780.0
2020-08-03,36210.0,37323.0,34951.0,36065,25657.0
2020-08-04,36790.0,36790.0,35774.0,35774,9488.0
2020-08-05,35580.0,36500.0,35145.0,35920,10257.0
2020-08-06,36064.0,39647.0,35919.0,36404,76421.0
2020-08-07,37323.0,37323.0,36016.0,36791,21964.0
2020-08-10,37759.0,39743.0,37129.0,38727,119735.0
2020-08-11,39211.0,40518.0,37371.0,38243,67898.0
2020-08-12,37662.0,38243.0,36887.0,37323,23936.0
2020-08-13,37371.0,38146.0,36887.0,37130,13954.0
2020-08-14,37129.0,37759.0,36839.0,36888,8781.0
2020-08-18,38291.0,38291.0,34515.0,35145,12429.0
2020-08-19,35145.0,36645.0,34854.0,35193,7392.0
2020-08-20,35435.0,36064.0,32918.0,32918,11037.0
2020-08-21,32240.0,33644.0,32143.0,32337,11470.0
2020-08-24,32095.0,32627.0,31562.0,31998,8575.0
2020-08-25,32143.0,33257.0,32143.0,32434,5683.0
2020-08-26,32530.0,33208.0,29626.0,31418,27048.0
2020-08-27,31127.0,32385.0,31078.0,31079,11360.0
2020-08-28,31127.0,32288.0,30691.0,31079,12890.0
2020-08-31,31078.0,31998.0,31078.0,31272,6194.0
2020-09-01,31272.0,31707.0,30981.0,31418,4749.0
2020-09-02,32192.0,32192.0,31030.0,31660,5018.0
2020-09-03,31853.0,33837.0,31127.0,32870,29536.0
2020-09-04,32434.0,36790.0,30013.0,32967,80873.0
2020-09-07,42842.0,42842.0,41777.0,42842,192884.0
2020-09-08,41244.0,51120.0,39405.0,40131,789896.0
2020-09-09,38146.0,40179.0,36984.0,37275,89803.0
2020-09-10,37807.0,38436.0,35096.0,36162,35548.0
2020-09-11,34999.0,35822.0,33886.0,34903,26005.0
2020-09-14,35290.0,38436.0,34418.0,36258,88272.0
2020-09-15,36210.0,36597.0,35048.0,35581,13854.0
2020-09-16,35580.0,36210.0,34757.0,34806,20322.0
2020-09-17,35338.0,35532.0,34080.0,34177,9040.0
2020-09-18,34080.0,34999.0,33741.0,34467,8345.0
2020-09-21,34467.0,35096.0,33741.0,33886,8991.0
2020-09-22,33402.0,40663.0,32530.0,40664,163545.0
2020-09-23,37759.0,38775.0,35919.0,36839,100537.0
2020-09-24,35774.0,36742.0,34370.0,34370,32480.0
2020-09-25,34176.0,35338.0,33595.0,33596,14686.0
2020-09-28,33595.0,34370.0,33499.0,33499,12835.0
2020-09-29,33692.0,37032.0,33692.0,34370,40146.0
