Date,Open,High,Low,Close,Volume
2019-12-26,52400,54900,50000,54100,798766
2019-12-27,53200,54400,52700,54000,66735
2019-12-30,53900,55900,53600,54600,51972
2020-01-02,54700,55800,53500,54900,46472
2020-01-03,55800,56200,54500,54500,30370
2020-01-06,53700,55000,53600,54000,30172
2020-01-07,54000,57500,54000,56400,95709
2020-01-08,56500,57300,55300,55500,42793
2020-01-09,56200,56600,55200,55200,29647
2020-01-10,55500,57200,55400,57000,46043
2020-01-13,57800,60800,57100,59800,61427
2020-01-14,60000,61200,59100,59600,23448
2020-01-15,59600,60600,59600,60100,16699
2020-01-16,60100,60900,59300,60900,23249
2020-01-17,60700,61700,60000,60200,22730
2020-01-20,60200,61000,56100,56600,47037
2020-01-21,56700,57700,55700,56000,13939
2020-01-22,56500,56900,55200,56700,13141
2020-01-23,56000,56600,54700,55000,18894
2020-01-28,52000,52400,50400,51000,34854
2020-01-29,51200,52500,50300,51700,22784
2020-01-30,51200,51500,48500,49200,24121
2020-01-31,49850,49900,48450,48450,13029
2020-02-03,47250,49850,47250,49800,14651
2020-02-04,49800,50500,48500,49750,11485
2020-02-05,50400,50500,45650,45950,35523
2020-02-06,46500,47000,45900,46800,16418
2020-02-07,46950,46950,46250,46300,6232
2020-02-10,46700,46700,45700,46000,6433
2020-02-11,46100,47150,46050,46450,5250
2020-02-12,46900,48300,46450,48300,7116
2020-02-13,49100,49400,47650,48000,21914
2020-02-14,48700,48800,47950,48150,6877
2020-02-17,48800,50100,48250,49450,12308
2020-02-18,49300,49300,47950,48050,9021
2020-02-19,48200,48500,47150,47850,5524
2020-02-20,48000,48000,46650,47150,5791
2020-02-21,46850,47750,46000,46000,11114
2020-02-24,44600,45000,44050,44150,9114
2020-02-25,44000,45950,43400,45200,12935
2020-02-26,45000,45000,44300,44800,15237
2020-02-27,44200,45650,44000,44350,7975
2020-02-28,44300,44300,41350,42600,17224
2020-03-02,42450,43750,41750,43250,11303
2020-03-03,43700,44300,42050,42650,15609
2020-03-04,42650,43450,42400,43450,4924
2020-03-05,43700,44700,43100,43850,11927
2020-03-06,43450,43450,42200,42700,7714
2020-03-09,42000,42000,40850,41600,7597
2020-03-10,41600,42000,40600,41950,11392
2020-03-11,42000,42200,39200,39700,18669
2020-03-12,39200,39200,35400,37950,27409
2020-03-13,35000,36000,32700,36000,52727
2020-03-16,36900,37000,33850,34900,8717
2020-03-17,32800,35900,32600,35900,16991
2020-03-18,35900,37500,34900,36000,25755
2020-03-19,36000,36350,32050,33500,17401
2020-03-20,33500,34150,31300,34150,21265
2020-03-23,32950,32950,29600,30800,12175
2020-03-24,30950,31750,30100,31700,10456
2020-03-25,32500,33600,32300,33400,24061
2020-03-26,33450,34650,33250,33800,13723
2020-03-27,35000,35250,33350,33850,17869
2020-03-30,32500,33650,32500,33100,22473
2020-03-31,33500,34500,33250,34500,13598
2020-04-01,33900,35400,32500,32700,30070
2020-04-02,32850,34350,32500,34250,5610
2020-04-03,34250,34400,33100,33400,6486
2020-04-06,33600,34900,33600,34500,17093
2020-04-07,34700,36000,34500,34900,20567
2020-04-08,35100,37750,35000,37450,23738
2020-04-09,38300,38550,37550,38300,9056
2020-04-10,38650,38650,37600,38450,4186
2020-04-13,38450,38750,37650,38100,5506
2020-04-14,38400,38500,37500,38500,4862
2020-04-16,38150,38450,37750,38300,3229
2020-04-17,39300,40350,38800,39550,9713
2020-04-20,39550,39950,38750,38750,9797
2020-04-21,38750,38750,37000,37800,8183
2020-04-22,36800,37750,36700,37700,6618
2020-04-23,38900,38900,37200,38250,6274
2020-04-24,38300,38300,37200,37600,4618
2020-04-27,37700,38350,37600,38150,6764
2020-04-28,38200,39300,38150,38200,9440
2020-04-29,38150,38700,37850,38550,8891
2020-05-04,38500,38500,36650,37800,12626
2020-05-06,37350,38200,37350,37850,6806
2020-05-07,37850,38050,37300,38050,12964
2020-05-08,37900,38650,37900,38300,17299
2020-05-11,37650,37850,36950,37000,18263
2020-05-12,36600,36800,35950,36150,10709
