Date,Open,High,Low,Close,Volume
2013-06-17,4050,4655,3455,4655,126189.0
2013-06-18,5350,5350,4730,5350,139036.0
2013-06-19,6150,6150,5550,6150,680800.0
2013-06-20,6350,7070,5950,5950,813938.0
2013-06-21,6130,6810,5700,6180,623403.0
2013-06-24,6600,7100,6350,7100,187605.0
2013-06-25,8150,8160,8120,8160,32224.0
2013-06-26,8210,8500,7350,8200,456974.0
2013-06-27,8500,9430,7230,7240,722367.0
2013-06-28,7410,7640,6590,6630,204116.0
2013-07-01,6910,7210,6410,6760,240218.0
2013-07-02,6760,6980,5750,5750,208602.0
2013-07-03,6020,6610,5950,6610,144599.0
2013-07-04,7200,7390,6100,6140,343574.0
2013-07-05,6310,6850,5900,6210,248401.0
2013-07-08,6410,6880,6150,6600,150902.0
2013-07-09,6550,6680,6110,6260,117406.0
2013-07-10,6380,6390,5910,5950,104218.0
2013-07-11,6100,6650,5860,6150,125493.0
2013-07-12,6180,6500,6000,6010,75576.0
2013-07-15,6150,6190,5890,6050,54518.0
2013-07-16,6150,6450,5990,6030,53523.0
2013-07-17,6140,6230,5990,6200,49477.0
2013-07-18,6340,6830,6200,6200,84160.0
2013-07-19,6290,6340,6140,6260,30088.0
2013-07-22,6250,6300,6100,6210,30586.0
2013-07-23,6340,7140,6330,7140,305558.0
2013-07-24,7450,7480,6700,6910,115068.0
2013-07-25,6980,7250,6560,7040,97517.0
2013-07-26,7000,8090,7000,8090,195264.0
2013-07-29,8500,9290,7700,8530,274310.0
2013-07-30,8580,8870,7950,7950,156993.0
2013-07-31,8070,8200,7210,7480,123750.0
2013-08-01,7500,7590,7200,7250,42360.0
2013-08-02,7290,7350,7110,7300,33347.0
2013-08-05,7360,7500,7210,7390,26799.0
2013-08-06,7470,7540,7280,7300,19173.0
2013-08-07,7300,7300,7060,7180,25487.0
2013-08-08,7180,7180,7020,7100,13240.0
2013-08-09,7100,7260,6920,7130,11467.0
2013-08-12,7120,7220,6920,7060,9880.0
2013-08-13,7060,7090,6550,6570,26390.0
2013-08-14,6550,6680,6320,6520,36909.0
2013-08-16,6450,6600,6180,6520,33382.0
2013-08-19,6410,6600,6210,6280,26000.0
2013-08-20,6190,6280,5940,5940,34640.0
