Date,Open,High,Low,Close,Volume
2019-11-13,10371,10818,9611,9925,15462185
2019-11-14,9969,10505,9656,10416,3649312
2019-11-15,10684,11176,10371,10908,5304317
2019-11-18,10908,11221,10729,10908,2652187
2019-11-19,10997,11042,10416,10640,1411800
2019-11-20,10595,10595,10014,10059,1859794
2019-11-21,10058,10192,9611,9656,1441331
2019-11-22,9745,9969,9656,9701,953073
2019-11-25,9835,9924,9701,9835,596616
2019-11-26,9835,9880,9477,9567,1143632
2019-11-27,9567,9656,9164,9209,1139149
2019-11-28,9254,9522,9119,9254,673064
2019-11-29,9343,9388,9030,9031,624067
2019-12-02,9030,9298,8708,9165,1043572
2019-12-03,9119,9298,8932,9254,458199
2019-12-04,9164,9522,9120,9299,605963
2019-12-05,9298,9745,9164,9612,809672
2019-12-06,9522,9880,9477,9791,687507
2019-12-09,9969,9969,9611,9656,547491
2019-12-10,9656,9790,9611,9791,327883
2019-12-11,9835,9924,9611,9746,460356
2019-12-12,9790,9835,9567,9746,475215
2019-12-13,9745,9790,9522,9612,645240
2019-12-16,9611,9611,9388,9478,310051
2019-12-17,9522,9567,9343,9433,404434
2019-12-18,9432,9432,9075,9165,711197
2019-12-19,9209,9298,8941,9031,668049
2019-12-20,9030,9209,8985,9209,391198
2019-12-23,9209,9298,9164,9209,328837
2019-12-24,9164,9209,9030,9075,395395
2019-12-26,9075,9298,8985,9165,470460
2019-12-27,9209,9209,9075,9120,292908
2019-12-30,9298,9298,9164,9254,346604
2020-01-02,9343,9388,9254,9299,218029
2020-01-03,9298,9298,9075,9165,480865
2020-01-06,9209,9209,8985,8986,327864
2020-01-07,9075,9120,8941,9075,412853
2020-01-08,9075,10595,9030,9701,8360503
2020-01-09,9120,9164,8923,9031,2749832
2020-01-10,9075,9119,8905,8914,1363218
2020-01-13,8869,8941,8717,8736,1413859
2020-01-14,8780,8932,8780,8852,661554
2020-01-15,8851,8887,8771,8798,457537
2020-01-16,8816,8905,8798,8816,378924
2020-01-17,8807,8851,8744,8744,426352
2020-01-20,8753,8824,8556,8610,884423
2020-01-21,8583,8637,8315,8315,1228260
2020-01-22,8360,8503,8333,8333,454405
2020-01-23,8315,8360,8154,8226,693922
2020-01-28,8029,8029,7895,7958,673279
2020-01-29,8047,8208,7930,8101,442734
2020-01-30,8064,8449,8047,8226,693338
2020-01-31,8154,8476,8154,8244,639107
2020-02-03,8109,8377,8002,8333,423649
2020-02-04,8333,8368,8216,8271,525437
2020-02-05,8279,8297,8109,8226,379188
2020-02-06,8252,8431,8225,8342,545249
2020-02-07,8351,8610,8279,8557,575459
2020-02-10,8503,8690,8449,8521,468661
2020-02-11,8565,8592,8368,8378,521276
2020-02-12,8422,8440,8243,8369,364591
2020-02-13,8333,8422,8154,8226,521836
2020-02-14,8225,8270,8208,8244,129902
2020-02-17,8261,8342,8243,8288,245563
2020-02-18,8243,8368,8225,8288,311016
2020-02-19,8342,8601,8243,8592,752972
2020-02-20,8646,8655,8449,8592,615593
2020-02-21,8485,8583,8413,8503,456614
2020-02-24,8404,8404,7957,7958,728264
2020-02-25,7912,8100,7859,7868,718744
2020-02-26,7743,7886,7680,7716,581453
2020-02-27,7716,7823,7403,7421,763886
2020-02-28,7260,7582,7152,7314,739732
2020-03-02,7322,7430,7161,7242,740239
